# apparent-cp D3Q27  P=104 W spot=95 um dx=5e-06 m steps=1332
t_s,depth_m
4.633913164e-04,1.943345521e-05
4.694093855e-04,1.943345521e-05
4.754274545e-04,1.943345521e-05
4.814455236e-04,1.943345521e-05
4.874635926e-04,1.943345521e-05
4.934816617e-04,1.943345521e-05
4.994997307e-04,1.943345521e-05
5.055177998e-04,1.943345521e-05
5.115358688e-04,2.147598971e-05
5.175539379e-04,2.147598971e-05
5.235720069e-04,2.397598971e-05
5.295900759e-04,2.397598971e-05
5.356081450e-04,2.397598971e-05
5.416262140e-04,2.397598971e-05
5.476442831e-04,2.397598971e-05
5.536623521e-04,2.397598971e-05
5.596804212e-04,2.397598971e-05
5.656984902e-04,2.397598971e-05
5.717165593e-04,2.397598971e-05
5.777346283e-04,2.397598971e-05
5.837526973e-04,2.397598971e-05
5.897707664e-04,2.397598971e-05
5.957888354e-04,2.397598971e-05
6.018069045e-04,2.397598971e-05
6.078249735e-04,2.397598971e-05
6.138430426e-04,2.410269677e-05
6.198611116e-04,2.410269677e-05
6.258791807e-04,2.410269677e-05
6.318972497e-04,2.410269677e-05
6.379153187e-04,2.410269677e-05
6.439333878e-04,2.410269677e-05
6.499514568e-04,2.410269677e-05
6.559695259e-04,2.410269677e-05
6.619875949e-04,2.449205397e-05
6.680056640e-04,2.949205397e-05
6.740237330e-04,3.449205397e-05
6.800418021e-04,3.699205397e-05
6.860598711e-04,3.949205397e-05
6.920779401e-04,4.199205397e-05
6.980960092e-04,4.449205397e-05
7.041140782e-04,4.699205397e-05
7.101321473e-04,4.949205397e-05
7.161502163e-04,4.949205397e-05
7.221682854e-04,4.949205397e-05
7.281863544e-04,5.199205397e-05
7.342044235e-04,5.199205397e-05
7.402224925e-04,5.199205397e-05
7.462405616e-04,5.240181230e-05
7.522586306e-04,5.366758044e-05
7.582766996e-04,5.366758044e-05
7.642947687e-04,5.366758044e-05
7.703128377e-04,5.366758044e-05
7.763309068e-04,5.366758044e-05
7.823489758e-04,5.366758044e-05
7.883670449e-04,5.366758044e-05
7.943851139e-04,5.616758044e-05
8.004031830e-04,5.866758044e-05
8.064212520e-04,5.866758044e-05
8.124393210e-04,5.866758044e-05
8.184573901e-04,5.866758044e-05
8.244754591e-04,6.116758044e-05
8.304935282e-04,6.366758044e-05
8.365115972e-04,6.366758044e-05
8.425296663e-04,6.366758044e-05
8.485477353e-04,6.616758044e-05
8.545658044e-04,6.616758044e-05
8.605838734e-04,6.866758044e-05
8.666019424e-04,6.866758044e-05
8.726200115e-04,6.866758044e-05
8.786380805e-04,6.989696085e-05
8.846561496e-04,7.116758044e-05
8.906742186e-04,7.366758044e-05
8.966922877e-04,7.366758044e-05
9.027103567e-04,7.366758044e-05
9.087284258e-04,7.366758044e-05
9.147464948e-04,7.489696085e-05
9.207645639e-04,7.616758044e-05
9.267826329e-04,7.866758044e-05
9.328007019e-04,7.866758044e-05
9.388187710e-04,7.866758044e-05
9.448368400e-04,7.866758044e-05
9.508549091e-04,7.989696085e-05
9.568729781e-04,8.116758044e-05
9.628910472e-04,8.366758044e-05
9.689091162e-04,8.366758044e-05
9.749271853e-04,8.366758044e-05
9.809452543e-04,8.489696085e-05
9.869633233e-04,8.489696085e-05
9.929813924e-04,8.581085792e-05
9.989994614e-04,8.831085792e-05
1.005017530e-03,8.831085792e-05
1.011035600e-03,8.831085792e-05
1.017053669e-03,8.831085792e-05
1.023071738e-03,8.831085792e-05
1.029089807e-03,9.081085792e-05
1.035107876e-03,9.081085792e-05
1.041125945e-03,9.331085792e-05
1.047144014e-03,9.331085792e-05
1.053162083e-03,9.331085792e-05
1.059180152e-03,9.331085792e-05
1.065198221e-03,9.331085792e-05
1.071216290e-03,9.331085792e-05
1.077234359e-03,9.331085792e-05
1.083252428e-03,9.331085792e-05
1.089270497e-03,9.581085792e-05
1.095288566e-03,9.831085792e-05
1.101306635e-03,9.831085792e-05
1.107324704e-03,9.831085792e-05
1.113342773e-03,9.831085792e-05
1.119360842e-03,9.831085792e-05
1.125378911e-03,9.831085792e-05
1.131396980e-03,9.831085792e-05
1.137415049e-03,9.831085792e-05
1.143433119e-03,9.831085792e-05
1.149451188e-03,9.831085792e-05
1.155469257e-03,9.831085792e-05
1.161487326e-03,9.831085792e-05
1.167505395e-03,9.831085792e-05
1.173523464e-03,9.831085792e-05
1.179541533e-03,9.831085792e-05
1.185559602e-03,1.008108579e-04
1.191577671e-03,1.008108579e-04
1.197595740e-03,1.023987899e-04
1.203613809e-03,1.023987899e-04
1.209631878e-03,1.048987899e-04
1.215649947e-03,1.048987899e-04
1.221668016e-03,1.048987899e-04
1.227686085e-03,1.048987899e-04
1.233704154e-03,1.048987899e-04
1.239722223e-03,1.048987899e-04
1.245740292e-03,1.048987899e-04
1.251758361e-03,1.048987899e-04
1.257776430e-03,1.048987899e-04
1.263794499e-03,1.048987899e-04
1.269812568e-03,1.048987899e-04
1.275830637e-03,1.048987899e-04
1.281848707e-03,1.048987899e-04
1.287866776e-03,1.048987899e-04
1.293884845e-03,1.048987899e-04
1.299902914e-03,1.048987899e-04
1.305920983e-03,1.048987899e-04
1.311939052e-03,1.073987899e-04
1.317957121e-03,1.073987899e-04
1.323975190e-03,1.098987899e-04
1.329993259e-03,1.098987899e-04
1.336011328e-03,1.098987899e-04
1.342029397e-03,1.098987899e-04
1.348047466e-03,1.098987899e-04
1.354065535e-03,1.098987899e-04
1.360083604e-03,1.098987899e-04
1.366101673e-03,1.098987899e-04
1.372119742e-03,1.098987899e-04
1.378137811e-03,1.123987899e-04
1.384155880e-03,1.123987899e-04
1.390173949e-03,1.148987899e-04
1.396192018e-03,1.148987899e-04
1.402210087e-03,1.148987899e-04
1.408228156e-03,1.148987899e-04
1.414246226e-03,1.148987899e-04
1.420264295e-03,1.148987899e-04
1.426282364e-03,1.148987899e-04
1.432300433e-03,1.148987899e-04
1.438318502e-03,1.148987899e-04
1.444336571e-03,1.173987899e-04
1.450354640e-03,1.173987899e-04
1.456372709e-03,1.177926111e-04
1.462390778e-03,1.177926111e-04
1.468408847e-03,1.177926111e-04
1.474426916e-03,1.177926111e-04
1.480444985e-03,1.177926111e-04
1.486463054e-03,1.177926111e-04
1.492481123e-03,1.177926111e-04
1.498499192e-03,1.191762751e-04
1.504517261e-03,1.196017493e-04
1.510535330e-03,1.196017493e-04
1.516553399e-03,1.196017493e-04
1.522571468e-03,1.201248358e-04
1.528589537e-03,1.201248358e-04
1.534607606e-03,1.226248358e-04
1.540625675e-03,1.226248358e-04
1.546643745e-03,1.226248358e-04
1.552661814e-03,1.226248358e-04
1.558679883e-03,1.226248358e-04
1.564697952e-03,1.226248358e-04
1.570716021e-03,1.226248358e-04
1.576734090e-03,1.226248358e-04
1.582752159e-03,1.226248358e-04
1.588770228e-03,1.226248358e-04
1.594788297e-03,1.226248358e-04
1.600806366e-03,1.226248358e-04
1.606824435e-03,1.226248358e-04
1.612842504e-03,1.226248358e-04
1.618860573e-03,1.241406658e-04
1.624878642e-03,1.241406658e-04
1.630896711e-03,1.246935555e-04
1.636914780e-03,1.246935555e-04
1.642932849e-03,1.246935555e-04
1.648950918e-03,1.246935555e-04
1.654968987e-03,1.246935555e-04
1.660987056e-03,1.246935555e-04
1.667005125e-03,1.246935555e-04
1.673023194e-03,1.265690459e-04
1.679041263e-03,1.265690459e-04
1.685059333e-03,1.265690459e-04
1.691077402e-03,1.290690459e-04
1.697095471e-03,1.290690459e-04
1.703113540e-03,1.290690459e-04
1.709131609e-03,1.290690459e-04
1.715149678e-03,1.290690459e-04
1.721167747e-03,1.290690459e-04
1.727185816e-03,1.290690459e-04
1.733203885e-03,1.290690459e-04
1.739221954e-03,1.290690459e-04
1.745240023e-03,1.290690459e-04
1.751258092e-03,1.290690459e-04
1.757276161e-03,1.290690459e-04
1.763294230e-03,1.290690459e-04
1.769312299e-03,1.290690459e-04
1.775330368e-03,1.290690459e-04
1.781348437e-03,1.290690459e-04
1.787366506e-03,1.290690459e-04
1.793384575e-03,1.290690459e-04
1.799402644e-03,1.290690459e-04
1.805420713e-03,1.290690459e-04
1.811438782e-03,1.290690459e-04
1.817456852e-03,1.290690459e-04
1.823474921e-03,1.290690459e-04
1.829492990e-03,1.290690459e-04
1.835511059e-03,1.290690459e-04
1.841529128e-03,1.290690459e-04
1.847547197e-03,1.290690459e-04
1.853565266e-03,1.290690459e-04
1.859583335e-03,1.290690459e-04
1.865601404e-03,1.290690459e-04
1.871619473e-03,1.291406658e-04
1.877637542e-03,1.291406658e-04
1.883655611e-03,1.291406658e-04
1.889673680e-03,1.291406658e-04
1.895691749e-03,1.291406658e-04
1.901709818e-03,1.315690459e-04
1.907727887e-03,1.315690459e-04
1.913745956e-03,1.315690459e-04
1.919764025e-03,1.319715660e-04
1.925782094e-03,1.322718892e-04
1.931800163e-03,1.322718892e-04
1.937818232e-03,1.338176807e-04
1.943836301e-03,1.338176807e-04
1.949854371e-03,1.338176807e-04
1.955872440e-03,1.338176807e-04
1.961890509e-03,1.338176807e-04
1.967908578e-03,1.338176807e-04
1.973926647e-03,1.338176807e-04
1.979944716e-03,1.338176807e-04
1.985962785e-03,1.338176807e-04
1.991980854e-03,1.338176807e-04
1.997998923e-03,1.338176807e-04
2.004016992e-03,1.338176807e-04
